probe_id,blast_best_hit,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,,,
SGN-U218963,Solyc08g076490.2.1,100,70,0,0,1,70,610,541,1.00E-30,130,Protein kinase-like protein,"IPR002290, Serine/threonine protein kinase","GO:0006468,GO:0042803"
SGN-U218964,Solyc06g072520.1.1,100,70,0,0,1,70,192,261,1.00E-30,130,Transcription factor,"IPR011598, Helix-loop-helix DNA-binding","GO:0005634,GO:0045449"
SGN-U218965,Solyc03g097820.1.1,100,70,0,0,1,70,719,788,1.00E-30,130,Transcription factor,"IPR011598, Helix-loop-helix DNA-binding","GO:0003700,GO:0005634,GO:0045449"
SGN-U218966,Solyc01g022750.2.1,100,70,0,0,1,70,313,382,1.00E-30,130,NADH dehydrogenase,"IPR008011, Complex 1 LYR protein",GO:0008137
SGN-U218968,Solyc05g013150.2.1,100,70,0,0,1,70,1357,1426,1.00E-30,130,Set domain protein,"IPR011192, Rubisco methyltransferase",GO:0009507
SGN-U218969,Solyc05g013160.2.1,100,70,0,0,1,70,1090,1021,1.00E-30,130,Set domain protein,"IPR011192, Rubisco methyltransferase",GO:0009507
SGN-U218972,Solyc02g082230.2.1,100,70,0,0,1,70,602,671,1.00E-30,130,Serine/threonine-protein phosphatase-tetraphosphatase,,"GO:0005622,GO:0016787,GO:0019904"
SGN-U218973,Solyc06g009200.2.1,100,70,0,0,1,70,191,260,1.00E-30,130,Polygalacturonase,"IPR000743, Glycoside hydrolase, family 28",GO:0005975
SGN-U218974,Solyc03g117810.2.1,100,70,0,0,1,70,719,788,1.00E-30,130,Phosphate import ATP-binding protein pstB 1,"IPR005670, Phosphate transport system permease protein 1","GO:0015415,GO:0016020,GO:0016887,GO:0017111"
SGN-U218982,Solyc02g089930.2.1,100,70,0,0,1,70,1563,1632,1.00E-30,130,Homeobox protein LIM-3 (Fragment),"IPR001781, Zinc finger, LIM-type",GO:0008270
SGN-U218985,Solyc05g009910.2.1,100,70,0,0,1,70,231,300,1.00E-30,130,Coiled-coil domain-containing protein 94,"IPR007590, Protein of unknown function DUF572",GO:0005515
SGN-U218986,Solyc05g005060.2.1,100,70,0,0,1,70,763,832,1.00E-30,130,S-receptor kinase,"IPR002290, Serine/threonine protein kinase","GO:0004672,GO:0006468"
SGN-U218988,Solyc01g103890.2.1,100,70,0,0,1,70,1268,1337,1.00E-30,130,Magnesium transporter MRS2-4,"IPR002523, Mg2+ transporter protein, CorA-like","GO:0015095,GO:0016020"
SGN-U218989,Solyc07g017510.2.1,100,70,0,0,1,70,5102,5033,1.00E-30,130,Phosphatidylinositol-4-phosphate 5-kinase family protein,"IPR016034, Phosphatidylinositol-4-phosphate 5-kinase, core, subgroup","GO:0008270,GO:0016308,GO:0035091,GO:0044267,GO:0046488"
SGN-U218990,Solyc05g052920.2.1,100,70,0,0,1,70,1735,1666,1.00E-30,130,Folylpolyglutamate synthase,"IPR001645, Folylpolyglutamate synthetase","GO:0004326,GO:0009058,GO:0009396"
SGN-U218991,Solyc04g049090.2.1,100,70,0,0,1,70,1489,1420,1.00E-30,130,MLO-like protein 17,"IPR004326, Mlo-related protein",GO:0016021
SGN-U218997,Solyc05g006740.2.1,100,46,0,0,5,50,398,443,1.00E-17,86.1,Glutathione S-transferase,"IPR004046, Glutathione S-transferase, C-terminal",GO:0004364
SGN-U218998,Solyc10g079000.1.1,100,45,0,0,1,45,541,585,9.00E-17,84.2,Transmembrane and coiled-coil domain-containing protein 1,"IPR008559, Protein of unknown function DUF841, eukaryotic",
SGN-U218999,Solyc00g008680.2.1,100,70,0,0,1,70,634,703,1.00E-30,130,Calcium binding protein-like,"IPR011992, EF-Hand type",GO:0005509
SGN-U219000,Solyc09g005590.2.1,100,70,0,0,1,70,113,182,1.00E-30,130,SelT-like protein,"IPR019389, Selenoprotein T",GO:0045454
SGN-U219002,Solyc09g007080.2.1,100,70,0,0,1,70,1127,1058,1.00E-30,130,Serine/threonine protein phosphatase 2C,"IPR015655, Protein phosphatase 2C","GO:0003824,GO:0004722,GO:0008287"
SGN-U219003,Solyc05g007970.2.1,100,70,0,0,1,70,1007,1076,1.00E-30,130,Phytanoyl-CoA dioxygenase,"IPR008775, Phytanoyl-CoA dioxygenase",GO:0005515
SGN-U219004,Solyc05g053710.2.1,100,70,0,0,1,70,1013,944,1.00E-30,130,TBC1 domain family member 13,"IPR000195, RabGAP/TBC","GO:0005096,GO:0005515,GO:0005622"
SGN-U219005,Solyc03g033620.2.1,100,70,0,0,1,70,1226,1295,1.00E-30,130,Serine carboxypeptidase S28 family protein,"IPR008758, Peptidase S28","GO:0004185,GO:0006508"
SGN-U219006,Solyc07g064300.2.1,100,70,0,0,1,70,265,334,1.00E-30,130,Unknown Protein,,
SGN-U219007,Solyc03g113490.2.1,100,70,0,0,1,70,1551,1620,1.00E-30,130,Hedgehog-interacting protein 1 (Fragment),"IPR011041, Soluble quinoprotein glucose/sorbosone dehydrogenase","GO:0003824,GO:0005515"
SGN-U219008,Solyc08g006090.2.1,100,70,0,0,1,70,396,465,1.00E-30,130,Peptidyl-prolyl cis-trans isomerase,"IPR002130, Peptidyl-prolyl cis-trans isomerase, cyclophilin-type",GO:0006457
SGN-U219009,Solyc01g008310.2.1,98.57,70,1,0,1,70,1682,1751,5.00E-29,124,Phenylalanyl-tRNA synthetase beta chain,"IPR004531, Phenylalanyl-tRNA synthetase, class IIc, beta subunit, archae/euk cytosolic","GO:0000166,GO:0004826,GO:0005515,GO:0005737,GO:0006412,GO:0006432"
SGN-U219010,Solyc01g008310.2.1,100,49,0,0,2,50,1869,1917,3.00E-19,91.6,Phenylalanyl-tRNA synthetase beta chain,"IPR004531, Phenylalanyl-tRNA synthetase, class IIc, beta subunit, archae/euk cytosolic","GO:0000166,GO:0004826,GO:0005515,GO:0005737,GO:0006412,GO:0006432"
SGN-U219011,Solyc03g031920.2.1,100,70,0,0,1,70,1997,2066,1.00E-30,130,Yellow stripe-like protein 2.1 (Fragment),"IPR004813, Oligopeptide transporter OPT superfamily","GO:0015198,GO:0055085"
SGN-U219015,Solyc05g014340.2.1,100,70,0,0,1,70,1636,1705,1.00E-30,130,Serine/threonine-protein phosphatase 2A regulatory subunit delta 1 isoform,"IPR002554, Protein phosphatase 2A, regulatory B subunit, B56","GO:0000159,GO:0008266,GO:0019901"
SGN-U219016,Solyc06g060780.2.1,100,70,0,0,1,70,337,406,1.00E-30,130,Phosphatidylserine decarboxylase proenzyme,"IPR005221, Phosphatidylserine decarboxylase","GO:0004609,GO:0008654"
SGN-U219017,Solyc06g060780.2.1,100,70,0,0,1,70,1141,1210,1.00E-30,130,Phosphatidylserine decarboxylase proenzyme,"IPR005221, Phosphatidylserine decarboxylase","GO:0004609,GO:0008654"
SGN-U219020,Solyc04g071770.2.1,100,70,0,0,1,70,880,949,1.00E-30,130,Ethylene responsive transcription factor 2a,"IPR001471, Pathogenesis-related transcriptional factor and ERF, DNA-binding","GO:0003677,GO:0006355"
SGN-U219021,Solyc04g009960.2.1,100,70,0,0,1,70,551,620,1.00E-30,130,L-allo-threonine aldolase,"IPR001597, Aromatic amino acid beta-eliminating lyase/threonine aldolase","GO:0006520,GO:0008732,GO:0030170"
SGN-U219022,Solyc00g008680.2.1,100,70,0,0,1,70,1336,1405,1.00E-30,130,Calcium binding protein-like,"IPR011992, EF-Hand type",GO:0005509
SGN-U219024,Solyc04g008990.2.1,100,70,0,0,1,70,854,785,1.00E-30,130,Riboflavin biosynthesis protein RibF,"IPR014729, Rossmann-like alpha/beta/alpha sandwich fold","GO:0005515,GO:0008531,GO:0009231"
SGN-U219026,Solyc04g007270.2.1,100,70,0,0,1,70,351,420,1.00E-30,130,PHD finger family protein,"IPR019787, Zinc finger, PHD-finger","GO:0003677,GO:0008270"
SGN-U219031,Solyc12g096710.1.1,100,70,0,0,1,70,1498,1567,1.00E-30,130,"Receptor like kinase, RLK",,"GO:0004675,GO:0005515,GO:0006468"
SGN-U219033,Solyc11g013000.1.1,100,70,0,0,1,70,129,198,1.00E-30,130,Transmembrane emp24 domain-containing protein 10,"IPR000348, emp24/gp25L/p24",GO:0016021
SGN-U219036,Solyc02g077730.2.1,100,70,0,0,1,70,319,388,1.00E-30,130,Unknown Protein,,
SGN-U219037,Solyc02g088630.2.1,100,70,0,0,1,70,1863,1932,1.00E-30,130,Glycosyltransferase,"IPR002495, Glycosyl transferase, family 8","GO:0016757,GO:0047262"
SGN-U219038,Solyc03g078630.2.1,100,70,0,0,1,70,309,378,1.00E-30,130,Ubiquitin,"IPR019956, Ubiquitin subgroup",GO:0043008
SGN-U219042,Solyc03g006270.2.1,100,70,0,0,1,70,495,564,1.00E-30,130,Ras-related protein Rab-25,"IPR015595, Rab11-related","GO:0003924,GO:0005525,GO:0005622,GO:0007165,GO:0007264,GO:0015031"
SGN-U219044,Solyc02g084550.2.1,100,70,0,0,1,70,614,683,1.00E-30,130,Chromosome 10 contig 1 DNA sequence,,GO:0005874
SGN-U219046,Solyc04g040170.2.1,100,70,0,0,1,70,499,568,1.00E-30,130,DNA-directed RNA polymerases I,"IPR014381, DNA-directed RNA polymerase, RPB5 subunit","GO:0005515,GO:0005634,GO:0006350"
SGN-U219049,Solyc06g073880.2.1,97.14,70,2,0,1,70,414,483,2.00E-27,119,RING-H2 zinc finger protein (Fragment),,
SGN-U219051,Solyc11g007590.1.1,100,70,0,0,1,70,568,637,1.00E-30,130,OTU domain-containing protein 4,"IPR003323, Ovarian tumour, otubain",
SGN-U219052,Solyc07g007630.2.1,100,70,0,0,1,70,689,758,1.00E-30,130,Actin-related protein 2/3 complex subunit 3,"IPR007204, ARP2/3 complex, p21-Arc subunit","GO:0005856,GO:0051015"
SGN-U219054,Solyc07g056330.2.1,100,70,0,0,1,70,871,940,1.00E-30,130,Ribose-phosphate pyrophosphokinase 4,"IPR005946, Phosphoribosyl pyrophosphokinase","GO:0009116,GO:0009165,GO:0042803"
SGN-U219057,Solyc10g049210.1.1,100,70,0,0,1,70,373,442,1.00E-30,130,Serine carboxypeptidase 1,"IPR001563, Peptidase S10, serine carboxypeptidase","GO:0006508,GO:0016754"
SGN-U219060,Solyc03g063560.2.1,100,70,0,0,1,70,5120,5189,1.00E-30,130,Glutamate synthase (Ferredoxin),"IPR002932, Glutamate synthase, central-C","GO:0005515,GO:0006537,GO:0008152,GO:0055114"
SGN-U219061,Solyc01g111070.2.1,100,70,0,0,1,70,209,278,1.00E-30,130,Chalcone synthase family protein,"IPR011141, Polyketide synthase, type III","GO:0008152,GO:0008415,GO:0009058"
SGN-U219063,Solyc09g005080.1.1,100,70,0,0,1,70,2916,2985,1.00E-30,130,"LRR receptor-like serine/threonine-protein kinase, RLP",,"GO:0004675,GO:0005515"
SGN-U219064,Solyc05g013350.2.1,100,70,0,0,1,70,491,560,1.00E-30,130,Peroxidase 1,"IPR002016, Haem peroxidase, plant/fungal/bacterial","GO:0004601,GO:0055114"
SGN-U219066,Solyc01g105060.2.1,100,70,0,0,1,70,521,590,1.00E-30,130,(3R)-hydroxymyristoyl- dehydratase FabZ,,GO:0005737
SGN-U219067,Solyc07g032480.2.1,100,70,0,0,1,70,1125,1194,1.00E-30,130,Cyclin family protein,"IPR015429, Transcription regulator cyclin","GO:0005515,GO:0016538"
SGN-U219069,Solyc03g082890.2.1,100,70,0,0,1,70,513,582,1.00E-30,130,Pentapeptide repeat protein,"IPR001646, Pentapeptide repeat",GO:0005515
SGN-U219074,Solyc04g009580.2.1,100,70,0,0,1,70,1113,1044,1.00E-30,130,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,"IPR004570, CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","GO:0008444,GO:0016020,GO:0016021"
SGN-U219075,Solyc04g009580.2.1,100,70,0,0,1,70,76,145,1.00E-30,130,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,"IPR004570, CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","GO:0008444,GO:0016020,GO:0016021"
SGN-U219076,Solyc02g070670.2.1,100,70,0,0,1,70,472,541,1.00E-30,130,Urease accessory protein UREG,"IPR004400, Urease accessory protein UreG","GO:0000166,GO:0005737,GO:0016151,GO:0046872"
SGN-U219078,Solyc02g072160.2.1,100,70,0,0,1,70,949,1018,1.00E-30,130,NADH ubiquinone oxidoreductase complex I intermediate-associated protein 30,"IPR013857, NADH:ubiquinone oxidoreductase intermediate-associated protein 30",GO:0008152
SGN-U219080,Solyc11g062440.1.1,100,70,0,0,1,70,1180,1249,1.00E-30,130,Laccase,"IPR017760, L-ascorbate oxidase, plants","GO:0005576,GO:0055114"
SGN-U219081,Solyc02g085160.1.1,100,70,0,0,1,70,462,531,1.00E-30,130,Zinc finger-homeodomain protein 1 (Fragment),"IPR006456, ZF-HD homeobox protein Cys/His-rich dimerisation region","GO:0003700,GO:0016563,GO:0045449"
SGN-U219083,Solyc09g064850.2.1,96.15,52,0,2,1,50,456,507,5.00E-17,84.2,Glutathione peroxidase,"IPR000889, Glutathione peroxidase",GO:0055114
SGN-U219086,Solyc10g081370.1.1,100,70,0,0,1,70,184,253,1.00E-30,130,Small nuclear ribonucleoprotein F,"IPR016487, Small nuclear ribonucleoprotein SmF",GO:0005634
SGN-U219087,Solyc06g059760.2.1,100,70,0,0,1,70,1941,2010,1.00E-30,130,Transcriptional corepressor SEUSS,,"GO:0003677,GO:0060090"
SGN-U219088,Solyc06g059760.2.1,100,70,0,0,1,70,462,531,1.00E-30,130,Transcriptional corepressor SEUSS,,"GO:0003677,GO:0060090"
SGN-U219089,Solyc01g067860.2.1,100,70,0,0,1,70,616,685,1.00E-30,130,Peroxidase 24,"IPR002016, Haem peroxidase, plant/fungal/bacterial","GO:0004601,GO:0055114"
SGN-U219091,Solyc03g006500.2.1,100,70,0,0,1,70,1284,1353,1.00E-30,130,Receptor-like protein kinase At3g21340,"IPR002290, Serine/threonine protein kinase","GO:0004672,GO:0005515,GO:0006468"
SGN-U219092,Solyc10g080870.2.1,100,70,0,0,1,70,548,617,1.00E-30,130,Cytochrome P450,,"GO:0019825,GO:0020037,GO:0055114"
SGN-U219093,Solyc11g045350.1.1,100,70,0,0,1,70,2498,2567,1.00E-30,130,Nodule inception protein (Fragment),"IPR003035, Plant regulator RWP-RK",GO:0003700
SGN-U219094,Solyc06g065820.2.1,100,70,0,0,1,70,286,355,1.00E-30,130,Ethylene-responsive transcription factor 7,"IPR001471, Pathogenesis-related transcriptional factor and ERF, DNA-binding","GO:0003677,GO:0003700,GO:0006355"
SGN-U219095,Solyc09g064860.2.1,100,70,0,0,1,70,1605,1674,1.00E-30,130,CUE domain containing protein expressed,"IPR003892, Ubiquitin system component Cue",
SGN-U219096,Solyc02g094590.2.1,100,70,0,0,1,70,1520,1589,1.00E-30,130,Transcription-repair coupling factor,"IPR011545, DNA/RNA helicase, DEAD/DEAH box type, N-terminal","GO:0005524,GO:0006281,GO:0006355,GO:0008026"
SGN-U219097,Solyc01g100010.2.1,100,50,0,0,1,50,661,710,9.00E-20,93.5,F-box protein PP2-B1,"IPR001810, Cyclin-like F-box",GO:0030246
SGN-U219098,Solyc01g100010.2.1,100,70,0,0,1,70,191,260,1.00E-30,130,F-box protein PP2-B1,"IPR001810, Cyclin-like F-box",GO:0030246
SGN-U219106,Solyc01g080680.2.1,100,70,0,0,1,70,1562,1631,1.00E-30,130,Glucose transporter 8,"IPR003663, Sugar/inositol transporter","GO:0016020,GO:0016021"
SGN-U219107,Solyc09g091120.2.1,100,70,0,0,1,70,2629,2560,1.00E-30,130,Genomic DNA chromosome 3 BAC clone F14O13,,
SGN-U219109,Solyc03g122350.2.1,100,70,0,0,1,70,226,295,1.00E-30,130,Cytochrome P450,,"GO:0004508,GO:0020037,GO:0055114"
SGN-U219111,Solyc09g082680.2.1,100,70,0,0,1,70,1958,2027,1.00E-30,130,Dymeclin,"IPR019142, Dymeclin",GO:0005515
SGN-U219112,Solyc06g074120.2.1,100,70,0,0,1,70,371,440,1.00E-30,130,BEL1-like homeodomain protein 1,"IPR001356, Homeobox IPR001356, Homeobox, conserved site","GO:0005634,GO:0006355,GO:0042803,GO:0045449,GO:0046982"
SGN-U219113,Solyc05g005510.2.1,100,70,0,0,1,70,348,417,1.00E-30,130,DNA-binding related protein (Fragment),"IPR012340, Nucleic acid-binding, OB-fold",
SGN-U219114,Solyc01g105180.2.1,100,70,0,0,1,70,1070,1139,1.00E-30,130,LIM zinc-binding protein,,GO:0043130
SGN-U219115,Solyc01g103580.2.1,100,70,0,0,1,70,292,361,1.00E-30,130,Genomic DNA chromosome 5 P1 clone MCL19,"IPR007770, Protein of unknown function DUF679",
SGN-U219117,Solyc12g013910.1.1,100,70,0,0,1,70,277,346,1.00E-30,130,PRA1 family protein H,"IPR004895, Prenylated rab acceptor PRA1",
SGN-U219119,Solyc11g007780.1.1,100,70,0,0,1,70,909,978,1.00E-30,130,Guanine nucleotide-binding protein subunit beta-like protein,"IPR017986, WD40 repeat, region",GO:0000166
SGN-U219120,Solyc03g093560.1.1,100,70,0,0,1,70,261,330,1.00E-30,130,Ethylene-responsive transcription factor 2,"IPR001471, Pathogenesis-related transcriptional factor and ERF, DNA-binding","GO:0003677,GO:0005515,GO:0006355"
SGN-U219121,Solyc02g093820.2.1,100,70,0,0,1,70,129,198,1.00E-30,130,UBX domain-containing protein,"IPR001012, UBX",
SGN-U219124,Solyc11g069310.1.1,100,70,0,0,1,70,527,596,1.00E-30,130,Serine/threonine-protein kinase-like protein,"IPR002290, Serine/threonine protein kinase",GO:0006468
SGN-U219127,Solyc01g107800.2.1,100,70,0,0,1,70,675,744,1.00E-30,130,Expressed protein (Fragment),"IPR006514, Protein of unknown function DUF579, plant",
SGN-U219129,Solyc06g053200.2.1,100,70,0,0,1,70,823,892,1.00E-30,130,6-phosphogluconolactonase,"IPR005900, 6-phosphogluconolactonase","GO:0005975,GO:0006098,GO:0017057"
SGN-U219131,Solyc10g008130.2.1,100,70,0,0,1,70,165,234,1.00E-30,130,Pre-rRNA-processing protein ESF2,"IPR012677, Nucleotide-binding, alpha-beta plait","GO:0000166,GO:0003676,GO:0016251"
SGN-U219133,Solyc07g063900.2.1,100,70,0,0,1,70,229,298,1.00E-30,130,RNA binding protein,"IPR012677, Nucleotide-binding, alpha-beta plait","GO:0000166,GO:0003676,GO:0008266"
SGN-U219134,Solyc12g088370.1.1,100,70,0,0,1,70,985,1054,1.00E-30,130,Interferon-related developmental regulator family protein,"IPR007701, Interferon-related developmental regulator, N-terminal",GO:0005488
SGN-U219136,Solyc06g071770.2.1,100,70,0,0,1,70,2085,2154,1.00E-30,130,ZZ type zinc finger domain-containing protein (Fragment),"IPR000270, Octicosapeptide/Phox/Bem1p",GO:0008270
SGN-U219138,Solyc04g009990.2.1,100,70,0,0,1,70,2928,2997,1.00E-30,130,Lysine-specific demethylase 5A,"IPR013129, Transcription factor jumonji","GO:0003700,GO:0005634"
SGN-U219139,Solyc02g092470.2.1,100,70,0,0,1,70,3019,3088,1.00E-30,130,Formin 3,"IPR015425, Actin-binding FH2",GO:0030036
SGN-U219142,Solyc02g063430.2.1,100,70,0,0,1,70,967,1036,1.00E-30,130,BHLH transcription factor,"IPR011598, Helix-loop-helix DNA-binding","GO:0003700,GO:0005634,GO:0045449"
SGN-U219143,Solyc02g063430.2.1,100,70,0,0,1,70,223,292,1.00E-30,130,BHLH transcription factor,"IPR011598, Helix-loop-helix DNA-binding","GO:0003700,GO:0005634,GO:0045449"
SGN-U219144,Solyc09g011410.2.1,100,70,0,0,1,70,610,679,1.00E-30,130,Plastid RNA-binding protein 1,,GO:0006306
SGN-U219151,Solyc04g080340.2.1,98.57,70,1,0,1,70,1917,1986,5.00E-29,124,Wyosine base formation domain protein,"IPR013917, Wyosine base formation","GO:0016020,GO:0016491,GO:0051536,GO:0055114"
SGN-U219152,Solyc04g080240.2.1,100,70,0,0,1,70,5065,5134,1.00E-30,130,PERQ amino acid-rich with GYF domain-containing protein 2,"IPR003169, GYF",
SGN-U219153,Solyc06g083540.2.1,100,70,0,0,1,70,482,551,1.00E-30,130,Ribonuclease P protein subunit p25,"IPR002775, Alba, DNA/RNA-binding protein",GO:0003676
SGN-U219155,Solyc02g068380.2.1,100,70,0,0,1,70,1653,1722,1.00E-30,130,N-carbamoyl-L-amino-acid amidohydrolase,"IPR010158, Amidase, hydantoinase/carbamoylase","GO:0006508,GO:0008152,GO:0008233,GO:0016787,GO:0047652"
SGN-U219156,Solyc06g048920.2.1,100,70,0,0,1,70,484,553,1.00E-30,130,Glycerol-3-phosphate dehydrogenase,"IPR006168, NAD-dependent glycerol-3-phosphate dehydrogenase","GO:0004367,GO:0005737,GO:0008152,GO:0009331,GO:0016491,GO:0050662,GO:0055114"
SGN-U219157,Solyc11g011570.1.1,100,70,0,0,1,70,167,236,1.00E-30,130,RING finger protein 44,"IPR011016, Zinc finger, RING-CH-type",GO:0008270
SGN-U219158,Solyc04g076010.2.1,100,70,0,0,1,70,98,167,1.00E-30,130,Zinc ion binding protein,,
SGN-U219160,Solyc12g021330.1.1,100,42,0,0,29,70,21,62,4.00E-15,78.7,Unknown Protein,,
SGN-U219161,Solyc03g118270.1.1,100,70,0,0,1,70,741,810,1.00E-30,130,GDP-mannose 4 6-dehydratase,"IPR006368, GDP-mannose 4,6-dehydratase","GO:0005622,GO:0008152,GO:0008446,GO:0044237"
SGN-U219162,Solyc12g005390.1.1,100,47,0,0,24,70,1,47,7.00E-18,87.9,Vesicle-associated membrane family protein,"IPR008962, PapD-like",GO:0005198
SGN-U219164,Solyc02g080270.2.1,100,45,0,0,1,45,812,856,9.00E-17,84.2,Vacuolar protein sorting-associated protein 28 family protein,"IPR007143, Vacuolar protein sorting-associated, VPS28",GO:0005515
SGN-U219170,Solyc02g079350.2.1,100,70,0,0,1,70,1205,1274,1.00E-30,130,Equilibrative nucleoside transporter,"IPR002259, Delayed-early response protein/equilibrative nucleoside transporter","GO:0005337,GO:0016020"
SGN-U219171,Solyc09g091020.2.1,100,70,0,0,1,70,2041,2110,1.00E-30,130,WD-repeat protein,"IPR017986, WD40 repeat, region",GO:0000166
SGN-U219172,Solyc09g014350.2.1,100,70,0,0,1,70,1084,1015,1.00E-30,130,Glycerol-3-phosphate acyltransferase 6,"IPR002123, Phospholipid/glycerol acyltransferase","GO:0003841,GO:0008152"
SGN-U219173,Solyc11g042620.1.1,100,70,0,0,1,70,199,268,1.00E-30,130,Nuclear transport factor 2 (NTF2)-like protein,"IPR009959, Protein of unknown function DUF1486",
SGN-U219175,Solyc08g061930.2.1,100,70,0,0,1,70,603,672,1.00E-30,130,Cytokinin oxidase/dehydrogenase,"IPR015345, Cytokinin dehydrogenase 1, FAD and cytokinin binding","GO:0019139,GO:0050660,GO:0055114"
SGN-U219176,Solyc09g083020.1.1,100,70,0,0,1,70,380,449,1.00E-30,130,Myrosinase-binding protein-like protein,"IPR001229, Mannose-binding lectin",GO:0005529
SGN-U219177,Solyc08g083300.2.1,100,70,0,0,1,70,2624,2693,1.00E-30,130,Ubiquitin carboxyl-terminal hydrolase,"IPR001394, Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2","GO:0004197,GO:0004221,GO:0004843,GO:0006511"
SGN-U219178,Solyc06g053350.2.1,100,70,0,0,1,70,339,408,1.00E-30,130,BZIP transcription factor family protein,"IPR011700, Basic leucine zipper","GO:0003677,GO:0005634,GO:0006355"
SGN-U219182,Solyc06g069390.2.1,100,70,0,0,1,70,553,622,1.00E-30,130,D-tyrosyl-tRNA(Tyr) deacylase,"IPR018033, Uncharacterized conserved protein UCP016210",GO:0051499
SGN-U219183,Solyc04g005030.2.1,100,70,0,0,1,70,583,652,1.00E-30,130,Phosphoglucomutase/phosphomannomutase family protein,"IPR016055, Alpha-D-phosphohexomutase, alpha/beta/alpha I, II and III","GO:0004614,GO:0004615,GO:0005975"
SGN-U219184,Solyc08g067260.2.1,100,70,0,0,1,70,568,637,1.00E-30,130,Fatty acid elongase 3-ketoacyl-CoA synthase,"IPR012392, Very-long-chain 3-ketoacyl-CoA synthase","GO:0008152,GO:0008610,GO:0009922,GO:0016020"
SGN-U219185,Solyc09g007530.2.1,100,70,0,0,1,70,1506,1575,1.00E-30,130,RING-finger protein-like,"IPR018957, Zinc finger, C3HC4 RING-type",GO:0008270
SGN-U219190,Solyc10g084940.1.1,100,70,0,0,1,70,1570,1639,1.00E-30,130,Solute carrier family 15 member 4,"IPR000109, TGF-beta receptor, type I/II extracellular region",GO:0016020
SGN-U219201,Solyc07g062110.2.1,100,70,0,0,1,70,1036,967,1.00E-30,130,Myosin-like protein,,
SGN-U219202,Solyc01g091710.2.1,100,70,0,0,1,70,1144,1213,1.00E-30,130,F-box family protein,,
SGN-U219205,Solyc07g054850.2.1,100,70,0,0,1,70,853,922,1.00E-30,130,Uncharacterized GPI-anchored protein At4g28100,,
SGN-U219207,Solyc10g007290.2.1,100,70,0,0,1,70,3106,3175,1.00E-30,130,Phosphoenolpyruvate carboxylase,"IPR015813, Pyruvate/Phosphoenolpyruvate kinase, catalytic core IPR015813, Phosphoenolpyruvate carboxylase","GO:0003824,GO:0005515,GO:0006099"
SGN-U219208,Solyc12g042170.1.1,100,53,0,0,1,53,1577,1629,3.00E-21,99,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1","IPR001164, Arf GTPase activating protein","GO:0030506,GO:0032312"
